Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
433	9	Re5	D5	327	327	3	32	288	95	96	SAZ	39.09375
434	9	Do5	C5	318	318	1	32	96	95	96	.	39.125
435	9	Re5	D5	327	327	1	16	192	95	96	.	39.1875
436	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	39.25
437	9	Fa5#3	F5#4	343	344	1	8	385	95	96	.	39.375
438	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	39.4375
439	9	Re5	D5	327	327	1	16	192	95	96	.	39.5
440	9	Re5	D5	327	327	1	16	192	95	96	.	39.5625
441	9	Do5	C5	318	318	1	16	192	95	96	.	39.625
442	9	Do5	C5	318	318	1	16	192	95	96	.	39.6875
443	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	39.75
444	9	Si4b1	B4b1	313	313	1	4	769	95	96	.	40
445	53			0	0	0	0	0	0	0		40
446	9	Sol5	G5	349	349	1	8	385	95	96	SAZ	40.125
447	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	40.1875
448	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	40.25
449	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	40.3125
450	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	40.375
451	9	Si5b1	B5b1	366	366	1	8	385	95	96	.	40.5
452	9	Si5b1	B5b1	366	366	1	32	96	95	96	.	40.53125
453	9	Do6	C6	371	371	1	32	96	95	96	.	40.5625
454	9	Re6	D6	380	380	1	32	96	95	96	.	40.59375
455	9	Mi6b3	E6b4	386	385	1	32	96	95	96	.	40.625
456	9	Re6	D6	380	380	1	32	96	95	96	.	40.65625
457	9	Do6	C6	371	371	1	32	96	95	96	.	40.6875
458	9	Si5b1	B5b1	366	366	1	32	96	95	96	.	40.71875
459	9	La5#4	A5#4	362	362	1	32	96	95	96	.	40.75
460	54			0	0	0	0	0	0	0	segah@si5b1	40.75
461	53			0	0	0	0	0	0	0		40.75
462	9	Si5b1	B5b1	366	366	1	4	769	95	96	.	41
463	9	Si5b1	B5b1	366	366	1	8	385	95	96	Of 	41.125
464	7	Si5b1	B5b1	366	366	7	8	2692	99	96	of 	42
465	9	Si5b1	B5b1	366	366	1	16	192	99	96		42.0625
466	9	La5#3	A5#4	361	362	1	16	192	99	96		42.125
467	9	Si5b1	B5b1	366	366	1	8	385	99	96		42.25
468	9	Si5b1	B5b1	366	366	1	16	192	99	96		42.3125
469	9	La5#3	A5#4	361	362	1	16	192	99	96		42.375
470	9	Si5b1	B5b1	366	366	1	8	385	99	96		42.5
471	9	Si5b1	B5b1	366	366	1	16	192	99	96		42.5625
472	9	La5#3	A5#4	361	362	1	16	192	99	96		42.625
473	9	Si5b1	B5b1	366	366	1	8	385	99	96		42.75
474	9	Si5b1	B5b1	366	366	1	16	192	99	96		42.8125
475	9	La5#3	A5#4	361	362	1	16	192	99	96		42.875
476	9	Si5b1	B5b1	366	366	1	8	385	95	96		43
477	53			0	0	0	0	0	0	0		43
478	9			-1	-1	1	8	385	100	0		43.125
479	8	Si5b1	B5b1	366	366	0	0	0	95	96		43.125
480	9	Re6	D6	380	380	3	8	1154	99	96	of 	43.5
481	9	Re6	D6	380	380	1	2	1538	99	96		44
482	9	Re6	D6	380	380	3	32	288	99	96		44.09375
483	9	Do6	C6	371	371	1	32	96	99	96		44.125
484	9	Re6	D6	380	380	1	8	385	99	96		44.25
485	9	Re6	D6	380	380	3	32	288	99	96		44.34375
486	9	Do6	C6	371	371	1	32	96	99	96		44.375
487	9	Re6	D6	380	380	1	8	385	99	96		44.5
488	9	Re6	D6	380	380	3	32	288	99	96		44.59375
489	9	Do6	C6	371	371	1	32	96	99	96		44.625
490	9	Re6	D6	380	380	1	8	385	99	96		44.75
491	9	Re6	D6	380	380	1	8	385	99	96		44.875
492	9	Do6	C6	371	371	1	8	385	99	96		45
493	9	Do6	C6	371	371	12	16	2308	99	96		45.75
494	9	Do6	C6	371	371	1	16	192	99	96		45.8125
495	9	Re6	D6	380	380	1	16	192	99	96		45.875
496	9	Do6	C6	371	371	1	16	192	99	96		45.9375
497	9	Si5b1	B5b1	366	366	1	16	192	95	96		46
498	9	Si5b1	B5b1	366	366	1	1	3076	95	96	of 	47
499	53			0	0	0	0	0	0	0		47
500	9	Sol5	G5	349	349	1	8	385	95	96	SAZ	47.125
501	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	47.1875
502	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	47.25
503	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	47.3125
504	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	47.375
505	9	Si5b1	B5b1	366	366	1	8	385	95	96	.	47.5
506	9	Sol5	G5	349	349	1	16	192	95	96	.	47.5625
507	9	Si5b1	B5b1	366	366	1	16	192	95	96	.	47.625
508	9	Sol5	G5	349	349	1	8	385	95	96	.	47.75
509	53			0	0	0	0	0	0	0		47.75
510	9	Si5b1	B5b1	366	366	1	4	769	95	96	.	48
511	9	Si5b1	B5b1	366	366	3	16	577	95	96	Aþk 	48.1875
512	9	Si5b1	B5b1	366	366	1	16	192	95	96	gü	48.25
513	9	Si5b1	B5b1	366	366	1	8	385	95	96	zel 	48.375
514	9	Si5b1	B5b1	366	366	1	8	385	95	96	ha	48.5
515	8	Si5b1	B5b1	366	366	0	0	0	95	96		48.5
516	9	Do6	C6	371	371	1	8	385	95	96	yat 	48.625
517	9	Si5b1	B5b1	366	366	1	16	192	99	96	gü	48.6875
518	9	La5#3	A5#4	361	362	1	16	192	95	96		48.75
519	9	Si5b1	B5b1	366	366	1	4	769	95	96	zel  	49
520	53			0	0	0	0	0	0	0		49
521	8	Si5b1	B5b1	366	366	0	0	0	95	96		49
522	9	Re6	D6	380	380	1	16	192	95	96	Se	49.0625
523	9	Re6	D6	380	380	1	8	385	99	96	viþ	49.1875
524	9	Do6	C6	371	371	1	16	192	95	96		49.25
525	9	Do6	C6	371	371	1	16	192	99	96	mek 	49.3125
526	9	Si5b1	B5b1	366	366	1	16	192	95	96		49.375
527	9	Si5b1	B5b1	366	366	1	16	192	99	96	kat 	49.4375
528	9	La5#3	A5#4	361	362	1	16	192	95	96		49.5
529	9	La5#3	A5#4	361	362	1	8	385	95	96	kat 	49.625
530	9	La5#3	A5#4	361	362	1	16	192	99	96	gü	49.6875
531	9	Si5b1	B5b1	366	366	1	16	192	95	96		49.75
532	9	La5#3	A5#4	361	362	1	32	96	99	96	zel 	49.78125
533	9	Sol5	G5	349	349	1	32	96	99	96		49.8125
534	9	Fa5#3	F5#4	343	344	1	32	96	99	96		49.84375
535	9	Mi5#3	E5#4	339	340	1	32	96	99	96		49.875
536	9	Fa5#3	F5#4	343	344	1	8	385	95	96		50
537	55			0	0	0	0	0	0	0		50
538	53			0	0	0	0	0	0	0		50
539	9	Si5b1	B5b1	366	366	3	16	577	95	96	Aþk 	50.1875
540	9	Si5b1	B5b1	366	366	1	16	192	95	96	gü	50.25
541	9	Si5b1	B5b1	366	366	1	8	385	95	96	zel 	50.375
542	9	Si5b1	B5b1	366	366	1	8	385	95	96	ha	50.5
543	8	Si5b1	B5b1	366	366	0	0	0	95	96		50.5
544	9	Do6	C6	371	371	1	8	385	95	96	yat 	50.625
545	9	Si5b1	B5b1	366	366	1	16	192	99	96	gü	50.6875
546	9	La5#3	A5#4	361	362	1	16	192	95	96		50.75
547	9	Si5b1	B5b1	366	366	1	4	769	95	96	zel  	51
548	53			0	0	0	0	0	0	0		51
549	8	Si5b1	B5b1	366	366	0	0	0	95	96		51
550	9	Re6	D6	380	380	1	16	192	95	96	Se	51.0625
551	9	Re6	D6	380	380	1	8	385	99	96	viþ	51.1875
552	9	Do6	C6	371	371	1	16	192	95	96		51.25
553	9	Do6	C6	371	371	1	16	192	99	96	mek 	51.3125
554	9	Si5b1	B5b1	366	366	1	16	192	95	96		51.375
555	9	Si5b1	B5b1	366	366	1	16	192	99	96	kat 	51.4375
556	9	La5#3	A5#4	361	362	1	16	192	95	96		51.5
557	9	La5#3	A5#4	361	362	3	16	577	99	96	kat 	51.6875
558	9	Sol5	G5	349	349	1	16	192	95	96		51.75
559	9	La5#3	A5#4	361	362	1	16	192	99	96	gü	51.8125
560	9	Sol5	G5	349	349	2	16	385	99	96		51.9375
561	9	Fa5#3	F5#4	343	344	1	16	192	95	96		52
562	9	Fa5#3	F5#4	343	344	1	8	385	99	96	zel 	52.125
563	53			0	0	0	0	0	0	0		52.125
564	7	Do6	C6	371	371	4	16	769	95	96		52.375
565	9	Si5b1	B5b1	366	366	1	16	192	99	96	a	52.4375
566	9	La5#3	A5#4	361	362	1	16	192	95	96		52.5
567	9	La5#3	A5#4	361	362	1	16	192	99	96	man 	52.5625
568	9	Sol5	G5	349	349	1	16	192	95	96		52.625
569	9	Fa5#3	F5#4	343	344	1	16	192	99	96	a	52.6875
570	9	Mi5#4	E5#4	340	340	1	16	192	95	96		52.75
571	9	Fa5#3	F5#4	343	344	1	4	769	95	96	man  	53
572	53			0	0	0	0	0	0	0		53
573	9	Fa5#3	F5#4	343	344	3	16	577	95	96	Gel 	53.1875
574	9	Fa5#3	F5#4	343	344	1	16	192	95	96	bu 	53.25
575	9	Fa5#3	F5#4	343	344	1	8	385	95	96	zev	53.375
576	9	Fa5#3	F5#4	343	344	1	8	385	95	96	ki 	53.5
577	9	Fa5#3	F5#4	343	344	1	8	385	95	96	tat 	53.625
578	9	Fa5#3	F5#4	343	344	1	8	385	95	96	gü	53.75
579	9	Fa5#3	F5#4	343	344	1	16	192	99	96	zel 	53.8125
580	9	Sol5	G5	349	349	1	16	192	99	96		53.875
581	9	Mi5b3	E5b4	333	332	1	16	192	99	96		53.9375
582	9	Re5	D5	327	327	1	16	192	95	96		54
583	53			0	0	0	0	0	0	0		54
584	9	Sol5	G5	349	349	1	8	385	95	96	Bül	54.125
585	9	Sol5	G5	349	349	1	8	385	95	96	bül 	54.25
586	9	Sol5	G5	349	349	1	16	192	95	96	gi	54.3125
587	9	Fa5#3	F5#4	343	344	1	16	192	99	96	bi 	54.375
588	9	Sol5	G5	349	349	1	8	385	95	96		54.5
589	9	Sol5	G5	349	349	1	16	192	99	96	â	54.5625
590	9	Fa5#3	F5#4	343	344	1	16	192	95	96		54.625
591	9	Sol5	G5	349	349	1	16	192	99	96	henk	54.6875
592	9	La5	A5	358	358	1	16	192	95	96		54.75
593	9	Sol5	G5	349	349	1	16	192	99	96	len 	54.8125
594	9	Fa5#3	F5#4	343	344	1	16	192	99	96		54.875
595	9	Mi5b3	E5b4	333	332	1	16	192	99	96		54.9375
596	9	Re5	D5	327	327	1	16	192	95	96		55
597	53			0	0	0	0	0	0	0		55
598	9	Re5	D5	327	327	1	16	192	95	96	Se	55.0625
599	9	Mi5b3	E5b4	333	332	1	8	385	99	96	vin 	55.1875
600	9	Re5	D5	327	327	1	16	192	95	96		55.25
601	9	La5	A5	358	358	1	16	192	99	96	a	55.3125
602	9	Sol5	G5	349	349	1	16	192	95	96		55.375
603	9	Fa5#3	F5#4	343	344	1	16	192	99	96	çýl 	55.4375
604	9	Mi5b3	E5b4	333	332	1	16	192	95	96		55.5
605	9	Re5	D5	327	327	3	16	577	99	96	çi	55.6875
606	9	Do5	C5	318	318	1	16	192	95	96		55.75
607	9	Re5	D5	327	327	1	16	192	99	96	çek	55.8125
608	9	Do5	C5	318	318	1	16	192	99	96		55.875
609	9	Do5	C5	318	318	1	16	192	99	96		55.9375
610	9	Si4b1	B4b1	313	313	1	16	192	95	96		56
611	9	Si4b1	B4b1	313	313	1	8	385	95	96	len 	56.125
612	53			0	0	0	0	0	0	0		56.125
613	7	Re5	D5	327	327	4	16	769	99	96	ah 	56.375
614	9	Do5	C5	318	318	1	16	192	99	96		56.4375
615	9	Si4b1	B4b1	313	313	1	16	192	99	96		56.5
616	9	Si4b1	B4b1	313	313	1	8	385	95	96		56.625
617	7	Mi5b3	E5b4	333	332	4	16	769	99	96	ah 	56.875
618	9	Re5	D5	327	327	1	16	192	99	96		56.9375
619	9	Do5	C5	318	318	1	16	192	95	96		57
620	53			0	0	0	0	0	0	0		57
621	9	Re5	D5	327	327	1	16	192	95	96	Se	57.0625
622	9	Mi5b3	E5b4	333	332	1	8	385	99	96	vin 	57.1875
623	9	Re5	D5	327	327	1	16	192	95	96		57.25
624	9	La5	A5	358	358	1	16	192	99	96	a	57.3125
625	9	Sol5	G5	349	349	1	16	192	95	96		57.375
626	9	Fa5#3	F5#4	343	344	1	16	192	99	96	çýl 	57.4375
627	9	Mi5b3	E5b4	333	332	1	16	192	95	96		57.5
628	9	Re5	D5	327	327	3	16	577	99	96	çi	57.6875
629	9	Do5	C5	318	318	1	16	192	95	96		57.75
630	9	Re5	D5	327	327	1	16	192	99	96	çek	57.8125
631	9	Do5	C5	318	318	1	16	192	99	96		57.875
632	9	Do5	C5	318	318	1	16	192	99	96		57.9375
633	9	Si4b1	B4b1	313	313	1	16	192	95	96		58
634	9	Si4b1	B4b1	313	313	1	8	385	95	96	len  	58.125
635	53			0	0	0	0	0	0	0		58.125
636	9	Sol4	G4	296	296	1	16	192	95	96	SAZ	58.1875
637	9	La4#4	A4#4	309	309	1	16	192	95	96	.	58.25
638	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	58.3125
639	54			0	0	0	0	0	0	0	evic@fa5#4	58.3125
640	9	Do5	C5	318	318	1	16	192	95	96	.	58.375
641	9	Re5	D5	327	327	1	16	192	95	96	.	58.4375
642	9	Mi5b3	E5b4	333	332	1	16	192	95	96	.	58.5
643	9	Sol5	G5	349	349	1	16	192	95	96	.	58.5625
644	9	Fa5#3	F5#4	343	344	1	16	192	95	96	.	58.625
645	9	Mi5#4	E5#4	340	340	1	16	192	95	96	.	58.6875
646	9	Sol5	G5	349	349	1	16	192	95	96	.	58.75
647	9	Fa5#3	F5#4	343	344	1	4	769	95	96	.	59
648	55			0	0	0	0	0	0	0		59
649	53			0	0	0	0	0	0	0		59
650	9	Fa5#3	F5#4	343	344	3	16	577	95	96	Gel 	59.1875
651	9	Fa5#3	F5#4	343	344	1	16	192	95	96	bu 	59.25
652	9	Fa5#3	F5#4	343	344	1	8	385	95	96	zev	59.375
653	9	Fa5#3	F5#4	343	344	1	8	385	95	96	ki 	59.5
654	9	Fa5#3	F5#4	343	344	1	8	385	95	96	tat 	59.625
655	9	Fa5#3	F5#4	343	344	1	8	385	95	96	gü	59.75
656	9	Fa5#3	F5#4	343	344	1	16	192	99	96	zel 	59.8125
657	9	Sol5	G5	349	349	1	16	192	99	96		59.875
658	9	Mi5b3	E5b4	333	332	1	16	192	99	96		59.9375
659	9	Re5	D5	327	327	1	16	192	95	96		60
660	53			0	0	0	0	0	0	0		60
661	9	Sol5	G5	349	349	1	8	385	95	96	Bül	60.125
662	9	Sol5	G5	349	349	1	8	385	95	96	bül 	60.25
663	9	Sol5	G5	349	349	1	16	192	95	96	gi	60.3125
664	9	Fa5#3	F5#4	343	344	1	16	192	99	96	bi 	60.375
665	9	Sol5	G5	349	349	1	8	385	95	96		60.5
666	9	Sol5	G5	349	349	1	16	192	99	96	â	60.5625
667	9	Fa5#3	F5#4	343	344	1	16	192	95	96		60.625
668	9	Sol5	G5	349	349	1	16	192	99	96	henk	60.6875
669	9	La5	A5	358	358	1	16	192	95	96		60.75
670	9	Sol5	G5	349	349	1	16	192	99	96	len 	60.8125
671	9	Fa5#3	F5#4	343	344	1	16	192	99	96		60.875
672	9	Mi5b3	E5b4	333	332	1	16	192	99	96		60.9375
673	9	Re5	D5	327	327	1	16	192	95	96		61
674	53			0	0	0	0	0	0	0		61
675	9	Re5	D5	327	327	1	16	192	95	96	Se	61.0625
676	9	Mi5b3	E5b4	333	332	1	8	385	99	96	vin 	61.1875
677	9	Re5	D5	327	327	1	16	192	95	96		61.25
678	9	La5	A5	358	358	1	16	192	99	96	a	61.3125
679	9	Sol5	G5	349	349	1	16	192	95	96		61.375
680	9	Fa5#3	F5#4	343	344	1	16	192	99	96	çýl 	61.4375
681	9	Mi5b3	E5b4	333	332	1	16	192	95	96		61.5
682	9	Re5	D5	327	327	3	16	577	99	96	çi	61.6875
683	9	Do5	C5	318	318	1	16	192	95	96		61.75
684	9	Re5	D5	327	327	1	16	192	99	96	çek	61.8125
685	9	Do5	C5	318	318	1	16	192	99	96		61.875
686	9	Do5	C5	318	318	1	16	192	99	96		61.9375
687	9	Si4b1	B4b1	313	313	1	16	192	95	96		62
688	9	Si4b1	B4b1	313	313	1	8	385	95	96	len 	62.125
689	53			0	0	0	0	0	0	0		62.125
690	7	Re5	D5	327	327	4	16	769	99	96	ah 	62.375
691	9	Do5	C5	318	318	1	16	192	99	96		62.4375
692	9	Si4b1	B4b1	313	313	1	16	192	99	96		62.5
693	9	Si4b1	B4b1	313	313	1	8	385	95	96		62.625
694	7	Mi5b3	E5b4	333	332	4	16	769	99	96	ah 	62.875
695	9	Re5	D5	327	327	1	16	192	99	96		62.9375
696	9	Do5	C5	318	318	1	16	192	95	96		63
697	53			0	0	0	0	0	0	0		63
698	9	Re5	D5	327	327	1	16	192	95	96	Se	63.0625
699	9	Mi5b3	E5b4	333	332	1	8	385	99	96	vin 	63.1875
700	9	Re5	D5	327	327	1	16	192	95	96		63.25
701	9	La5	A5	358	358	1	16	192	99	96	a	63.3125
702	9	Sol5	G5	349	349	1	16	192	95	96		63.375
703	9	Fa5#3	F5#4	343	344	1	16	192	99	96	çýl 	63.4375
704	9	Mi5b3	E5b4	333	332	1	16	192	95	96		63.5
705	9	Re5	D5	327	327	3	16	577	99	96	çi	63.6875
706	9	Do5	C5	318	318	1	16	192	95	96		63.75
707	9	Re5	D5	327	327	1	16	192	99	96	çek	63.8125
708	9	Do5	C5	318	318	1	16	192	99	96		63.875
709	9	Do5	C5	318	318	1	16	192	99	96		63.9375
710	9	Si4b1	B4b1	313	313	1	16	192	95	96		64
711	9	Si4b1	B4b1	313	313	1	2	1538	95	96	len  	64.5
712	9	Sol4	G4	296	296	1	16	192	95	96	SAZ	64.5625
713	9	Si4b1	B4b1	313	313	1	16	192	95	96	.	64.625
714	9	Sol4	G4	296	296	1	8	385	95	96		64.75
715	9	Si4b1	B4b1	313	313	1	4	769	95	96	.	65
716	53			0	0	0	0	0	0	0		65
