Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
445	9	Re5	D5	327	327	1	2	1667	95	96	sin  	46
446	53			0	0	0	0	0	0	0		46
447	9			-1	-1	1	8	417	100	0		46.125
448	9	Sol5	G5	349	349	1	4	833	95	96	.	46.375
449	9	Sol5	G5	349	349	1	16	208	95	96	.	46.4375
450	9	Fa5	F5	340	340	1	16	208	95	96	.	46.5
451	9	Fa5	F5	340	340	1	8	417	95	96	.	46.625
452	9	Fa5	F5	340	340	1	16	208	95	96	.	46.6875
453	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	46.75
454	9	Mi5b5	E5b5	331	331	1	8	417	95	96	.	46.875
455	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	46.9375
456	9	Re5	D5	327	327	1	16	208	95	96	.	47
457	9	Re5	D5	327	327	1	8	417	95	96	.	47.125
458	9	Re5	D5	327	327	1	16	208	95	96	.	47.1875
459	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	47.25
460	9	Re5	D5	327	327	1	16	208	95	96	.	47.3125
461	9	Mi5b5	E5b5	331	331	1	16	208	95	96	.	47.375
462	9	Re5	D5	327	327	1	16	208	95	96	.	47.4375
463	9	Do5	C5	318	318	1	16	208	95	96	.	47.5
464	9	Re5	D5	327	327	1	16	208	95	96	.	47.5625
465	9	Do5	C5	318	318	1	16	208	95	96	.	47.625
466	9	Si4b5	B4b5	309	309	1	16	208	95	96	.	47.6875
467	9	Do5	C5	318	318	1	16	208	95	96	.	47.75
468	9	Re5	D5	327	327	1	4	833	95	96	.	48
469	53			0	0	0	0	0	0	0		48
470	9			-1	-1	1	8	417	100	0		48.125
471	9	Re5	D5	327	327	1	4	833	95	96	Vus	48.375
472	9	Mi5b2	E5b1	334	335	1	8	417	95	96	la	48.5
473	8	Sol5	G5	349	349	0	0	0	95	96		48.5
474	9	Fa5	F5	340	340	1	4	833	95	96	týn 	48.75
475	8	La5	A5	358	358	0	0	0	95	96		48.75
476	9	Sol5	G5	349	349	1	4	833	99	96	baþ	49
477	9	Sol5	G5	349	349	1	8	417	95	96		49.125
478	9	La5	A5	358	358	1	8	417	99	96	ka 	49.25
479	9	Fa5	F5	340	340	1	8	417	99	96		49.375
480	9	Sol5	G5	349	349	1	8	417	95	96		49.5
481	9	Fa5	F5	340	340	1	16	208	99	96	â	49.5625
482	9	Mi5b5	E5b5	331	331	1	16	208	99	96		49.625
483	9	Mi5b5	E5b5	331	331	1	16	208	99	96		49.6875
484	9	Re5	D5	327	327	1	16	208	95	96		49.75
485	9	Re5	D5	327	327	1	4	833	95	96	lem 	50
486	53			0	0	0	0	0	0	0		50
487	9			-1	-1	1	8	417	100	0		50.125
488	9	Fa5	F5	340	340	1	4	833	95	96	sen 	50.375
489	9	Fa5	F5	340	340	1	8	417	95	96	bir 	50.5
490	9	Fa5	F5	340	340	1	16	208	99	96	öm	50.5625
491	9	Sol5	G5	349	349	1	16	208	99	96		50.625
492	9	Mi5b5	E5b5	331	331	1	8	417	95	96		50.75
493	9	Re5	D5	327	327	1	16	208	99	96	re 	50.8125
494	9	Mi5b5	E5b5	331	331	1	16	208	99	96		50.875
495	9	Do5	C5	318	318	1	8	417	95	96		51
496	9	Do5	C5	318	318	1	8	417	95	96	be	51.125
497	9	Re5	D5	327	327	1	16	208	99	96	del	51.1875
498	9	Do5	C5	318	318	1	16	208	99	96		51.25
499	9	Si4b5	B4b5	309	309	1	8	417	99	96		51.375
500	9	Si4b5	B4b5	309	309	1	16	208	99	96		51.4375
501	9	La4	A4	305	305	1	16	208	95	96		51.5
502	9	Si4b5	B4b5	309	309	1	8	417	99	96	sin  	51.625
503	8	Do5	C5	318	318	0	0	0	99	96		51.625
504	9	Si4b5	B4b5	309	309	1	16	208	99	96		51.6875
505	9	Do5	C5	318	318	1	16	208	99	96		51.75
506	9	Re5	D5	327	327	1	16	208	99	96		51.8125
507	9	Do5	C5	318	318	1	16	208	99	96		51.875
508	9	Re5	D5	327	327	1	8	417	95	96		52
509	53			0	0	0	0	0	0	0		52
510	9			-1	-1	1	8	417	100	0		52.125
511	9	La4	A4	305	305	1	4	833	95	96	sen 	52.375
512	9	Si4b5	B4b5	309	309	1	8	417	95	96	bir 	52.5
513	9	Do5	C5	318	318	1	8	417	99	96	öm	52.625
514	8	Re5	D5	327	327	0	0	0	99	96		52.625
515	9	Do5	C5	318	318	1	16	208	99	96		52.6875
516	9	Re5	D5	327	327	1	16	208	95	96		52.75
517	9	Re5	D5	327	327	1	4	833	95	96	re 	53
518	9	La4	A4	305	305	1	8	417	95	96	be	53.125
519	9	Si4b5	B4b5	309	309	1	16	208	99	96	del	53.1875
520	9	La4	A4	305	305	1	16	208	99	96		53.25
521	9	Sol4	G4	296	296	1	8	417	99	96		53.375
522	8	La4	A4	305	305	0	0	0	99	96		53.375
523	9	Sol4	G4	296	296	1	16	208	99	96		53.4375
524	9	Fa4#4	F4#4	291	291	1	16	208	95	96		53.5
525	9	Sol4	G4	296	296	1	2	1667	95	96	sin  	54
526	53			0	0	0	0	0	0	0		54
