Sıra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	Bas	Soz1	Offset
464	9	Mi5b5	E5b5	331	331	1	16	132	95	96		99.75
465	9	Re5	D5	327	327	1	16	132	95	96		99.875
466	9	Do5	C5	318	318	1	16	132	95	96		100
467	9	Si4b1	B4b1	313	313	1	16	132	95	96		100.125
468	9	Do5	C5	318	318	1	16	132	95	96		100.25
469	9	Re5	D5	327	327	1	8	263	95	96		100.5
470	9			-1	-1	1	8	263	100	0		100.75
471	9	Re5	D5	327	327	1	8	263	95	96		101
472	9	Mi5b5	E5b5	331	331	1	16	132	95	96		101.125
473	9	Re5	D5	327	327	1	16	132	95	96		101.25
474	9	Mi5b5	E5b5	331	331	1	16	132	95	96		101.375
475	9	Fa5	F5	340	340	1	16	132	95	96		101.5
476	9	Re5	D5	327	327	1	16	132	95	96		101.625
477	9	Mi5b5	E5b5	331	331	1	16	132	95	96		101.75
478	9	Re5	D5	327	327	1	16	132	95	96		101.875
479	9	Do5	C5	318	318	1	16	132	95	96		102
480	9	Si4b1	B4b1	313	313	1	16	132	95	96		102.125
481	9	Do5	C5	318	318	1	16	132	95	96		102.25
482	9	Re5	D5	327	327	1	16	132	95	96		102.375
483	9	Mi5b5	E5b5	331	331	1	16	132	95	96		102.5
484	9	Re5	D5	327	327	1	16	132	95	96		102.625
485	9	Mi5b5	E5b5	331	331	1	16	132	95	96		102.75
486	9	Re5	D5	327	327	1	16	132	95	96		102.875
487	9	Do5	C5	318	318	1	16	132	95	96		103
488	9	Si4b1	B4b1	313	313	1	16	132	95	96		103.125
489	9	Do5	C5	318	318	1	16	132	95	96		103.25
490	9	Si4b1	B4b1	313	313	1	16	132	95	96		103.375
491	9	La4b5	A4b5	300	300	1	16	132	95	96		103.5
492	9	Sol4	G4	296	296	1	4	526	95	96		104
493	53			0	0	0	0	0	0	0		104
494	9	Si4b1	B4b1	313	313	1	16	132	95	96		104.125
495	9	Do5	C5	318	318	1	16	132	95	96		104.25
496	9	Re5	D5	327	327	1	8	263	95	96		104.5
497	9			-1	-1	1	8	263	100	0		104.75
498	9	Re5	D5	327	327	1	8	263	95	96		105
499	9	Mi5b5	E5b5	331	331	1	16	132	95	96		105.125
500	9	Re5	D5	327	327	1	16	132	95	96		105.25
501	9	Mi5b5	E5b5	331	331	1	16	132	95	96		105.375
502	9	Fa5	F5	340	340	1	16	132	95	96		105.5
503	9	Re5	D5	327	327	1	16	132	95	96		105.625
504	9	Mi5b5	E5b5	331	331	1	16	132	95	96		105.75
505	9	Re5	D5	327	327	1	16	132	95	96		105.875
506	9	Do5	C5	318	318	1	16	132	95	96		106
507	9	Si4b1	B4b1	313	313	1	16	132	95	96		106.125
508	9	Do5	C5	318	318	1	16	132	95	96		106.25
509	9	Re5	D5	327	327	1	8	263	95	96		106.5
510	9			-1	-1	1	8	263	100	0		106.75
511	9	Re5	D5	327	327	1	8	263	95	96		107
512	9	Mi5b5	E5b5	331	331	1	16	132	95	96		107.125
513	9	Re5	D5	327	327	1	16	132	95	96		107.25
514	9	Mi5b5	E5b5	331	331	1	16	132	95	96		107.375
515	9	Fa5	F5	340	340	1	16	132	95	96		107.5
516	9	Re5	D5	327	327	1	16	132	95	96		107.625
517	9	Mi5b5	E5b5	331	331	1	16	132	95	96		107.75
518	9	Re5	D5	327	327	1	16	132	95	96		107.875
519	9	Do5	C5	318	318	1	16	132	95	96		108
520	9	Si4b1	B4b1	313	313	1	16	132	95	96		108.125
521	9	Do5	C5	318	318	1	16	132	95	96		108.25
522	9	Re5	D5	327	327	1	8	263	95	96		108.5
523	9			-1	-1	1	8	263	100	0		108.75
524	9	Re5	D5	327	327	1	8	263	95	96		109
525	9	Mi5b5	E5b5	331	331	1	16	132	95	96		109.125
526	9	Re5	D5	327	327	1	16	132	95	96		109.25
527	9	Mi5b5	E5b5	331	331	1	16	132	95	96		109.375
528	9	Fa5	F5	340	340	1	16	132	95	96		109.5
529	9	Re5	D5	327	327	1	16	132	95	96		109.625
530	9	Mi5b5	E5b5	331	331	1	16	132	95	96		109.75
531	9	Re5	D5	327	327	1	16	132	95	96		109.875
532	9	Do5	C5	318	318	1	16	132	95	96		110
533	9	Si4b1	B4b1	313	313	1	4	526	95	96		110.5
534	9	La4b5	A4b5	300	300	1	4	526	95	96		111
535	9	Sol4	G4	296	296	1	2	1052	95	96		112
536	53			0	0	0	0	0	0	0		112
